State,Year,Deaths,Total_Deaths_Annual,Mortality_Rate_Per_100k,Mortality_Rank_National,Mortality_Percentile,Mortality_YoY_Change_Pct,Deaths_YoY_Change_Pct,Mortality_3Yr_Rolling_Avg,Mortality_Trend_Slope,Deaths_Cumulative_2018,Mortality_Volatility,County_Burden_Concentration,High_Burden_County_Count,Total_Population,Population_65plus,Population_85plus,Population_75_84,Pct_Population_65plus,Pct_Population_85plus,Pct_Population_75_84,Working_Age_Population,Elderly_Dependency_Ratio,Very_Old_Ratio,Age_65plus_YoY_Growth,Age_85plus_YoY_Growth,Deaths_Female,Deaths_Male,Mortality_Rate_Female,Mortality_Rate_Male,Female_Male_Death_Ratio,Female_Pct_Of_Deaths,State_Code,Total_Funding_Annual,Mean_Award_Size,Median_Award_Size,Award_Size_StdDev,Total_Direct_Cost,Total_Indirect_Cost,Number_Of_Projects,Number_Of_Applications,Total_Funding_Millions,Mean_Award_Millions,Indirect_Cost_Ratio,Funding_YoY_Change_Pct,Projects_YoY_Change,Funding_3Yr_Rolling_Avg,Funding_Trend_Slope,Funding_Cumulative_2018,Funding_Volatility,Number_Of_Institutions,Number_Of_PIs,Number_Of_Unique_Projects,Number_Of_Universities,Number_Of_Schools,Number_Of_Medical_Centers,Top_Institution_Funding_Share,PIs_Per_Institution,Mortality_Rate_Per_100k_Lag1,Mortality_Rate_Per_100k_Lag2,Mortality_Rate_Per_100k_Lag3,Total_Deaths_Annual_Lag1,Total_Deaths_Annual_Lag2,Total_Deaths_Annual_Lag3,Population_65plus_Lag1,Population_65plus_Lag2,Population_65plus_Lag3,Population_85plus_Lag1,Population_85plus_Lag2,Population_85plus_Lag3,Total_Funding_Annual_Lag1,Total_Funding_Annual_Lag2,Total_Funding_Annual_Lag3,Number_Of_Projects_Lag1,Number_Of_Projects_Lag2,Number_Of_Projects_Lag3,Population,Funding_Per_Death,Funding_Per_65plus,Funding_Per_Capita,Projects_Per_Million_Pop,Funding_Per_Mortality_Unit,Deaths_Per_100k_Elderly,Overall_Burden_Index,Research_Capacity_Index,Funding_Burden_Alignment,Num_R1_Universities,Per_Capita_Income,Median_Income,Prior_NIH_Funding_Total,Rural_Population_Pct,Region,Regional_Avg_Funding,Regional_Avg_Mortality,Regional_Avg_65plus_Pop,Funding_vs_Regional_Avg,Mortality_vs_Regional_Avg
Minnesota,2023,984,984,17.22171700518542,19.0,64.70588235294117,-4.216106361429228,-3.90625,17.224257307787045,-1.2124015491438984,5350,0.754238683371259,71.03658536585365,4.0,5713716,203749,33920,105873,3.5659630265137436,0.5936591878210258,1.8529622403353614,3542503.92,5.751553268570555,16.64793446839003,-0.9426898992649035,-9.614154764442551,768.0,216.0,13.441340101608128,3.7803769035772867,3.5555555555555554,78.04878048780488,MN,98860877.0,959814.3398058253,622274.0,1596666.224650186,103056909.0,25962578.0,104,127,98.860877,0.9598143398058253,0.25192467202756874,7.801170911406441,8.0,96739552.0,6199028.899999996,443484150.0,4376465.1534971725,15,113,104,1.0,2.0,0.0,41.833066077291626,7.533333333333333,17.979762934016378,16.471291984159343,21.73149867343218,1024.0,934.0,1217.0,205688,131237,145172,37528,36128,49885,91706682.0,99651097.0,79092841.0,96.0,94.0,83.0,5713716,100468.37093495936,485.20913967675915,17.302378522138657,18.201814720927675,5740477.385050122,482.94715556886166,0.032556266439144194,0.25735125765230754,-0.3369413023630681,1,46957,87556,91706682.0,29.366687317713538,Midwest,63615492.916666664,12.531430932718317,222559.66666666666,35245384.083333336,4.690286072467101
Mississippi,2019,318,318,10.655343855988,38.0,27.450980392156865,,,10.655343855988,-0.07898227499297306,318,,55.34591194968554,0.0,2984418,31308,19308,12000,1.0490487592555735,0.6469603118597997,0.40208844739577365,1850339.16,1.69201412783157,61.671138367190494,,,306.0,12.0,10.253255408592228,0.40208844739577365,25.5,96.22641509433963,MS,873923.0,436961.5,436961.5,69949.12411531684,739155.0,406536.0,3,3,0.873923,0.4369615,0.5500010146721594,,,873923.0,707147.7999999999,873923.0,,1,2,3,0.0,1.0,0.0,100.0,2.0,,,,,,,,,,,,,,,,,,,2984418,2748.185534591195,27.913728120608152,0.2928286185112139,1.0052211184894342,82017.34376773586,1015.7148332694519,-0.6566463063614257,-0.6397804736205824,-0.06791317850147949,2,24369,45081,0.0,24.0229605674372,South,31667078.76470588,15.312540089909643,240384.76470588235,-30793155.76470588,-4.657196233921642
Mississippi,2020,448,448,15.024305503154938,34.0,35.294117647058826,41.002540192184455,40.88050314465408,12.83982467957147,-0.07898227499297306,766,3.0893224074556898,45.982142857142854,0.0,2981835,43227,31257,11970,1.4496777990733893,1.0482471364109684,0.40143066266242095,1848737.7,2.3381899985054666,72.3089735581928,38.07014181678805,61.88626476072094,400.0,48.0,13.414558484959764,1.6097470181951719,8.333333333333334,89.28571428571429,MS,913098.0,304366.0,387500.0,234927.9460664482,777996.0,382736.0,4,4,0.913098,0.304366,0.4919511154298994,4.482660371680347,1.0,893510.5,707147.7999999999,1787021.0,27700.908152983,2,4,4,0.0,1.0,0.0,100.0,2.0,10.655343855988,,,318.0,,,31308,,,19308,,,873923.0,,,3.0,,,2981835,2038.1651785714287,21.12332569921577,0.3062201630874948,1.3414558484959764,60774.72265245535,1036.3892937284568,-0.42106583402464226,-0.6069441198678432,-0.1672841950041909,2,25444,46511,873923.0,15.219682440239797,South,37824766.176470585,19.19583265640101,299064.8823529412,-36911668.176470585,-4.171527153246071
Mississippi,2021,364,364,12.268189360176851,33.0,37.254901960784316,-18.34438298927916,-18.75,12.649279573106597,-0.07898227499297306,1130,2.209271097307218,46.42857142857143,0.0,2967023,35553,24173,11380,1.1982718030834274,0.814722366493283,0.3835494365901444,1839554.26,1.932696456586173,67.99144938542457,-17.75279339301825,-22.66372332597498,364.0,,12.268189360176851,,,,MS,1948301.0,389660.2,387500.0,228576.4077801994,2088354.0,921063.0,7,7,1.948301,0.3896602,0.44104735116747446,113.37260622627583,3.0,1245107.3333333333,707147.7999999999,3735322.0,609298.5063056805,3,7,7,0.0,2.0,0.0,81.1056915743512,2.3333333333333335,15.024305503154938,10.655343855988,,448.0,318.0,,43227,31308,,31257,19308,,913098.0,873923.0,,4.0,3.0,,2967023,5352.475274725275,54.79990436812646,0.6566518021599428,2.3592671846493944,158809.17247041207,1023.8235873203387,-0.5697669348366965,-0.5663976229573278,-0.008459672130494034,2,26807,49111,913098.0,42.53768596478599,South,43056852.52941176,15.02377230694195,274485.76470588235,-41108551.52941176,-2.7555829467650987
Mississippi,2022,362,362,12.234499531236164,34.0,35.294117647058826,-0.27461125640957373,-0.5494505494505475,13.175664798189317,-0.07898227499297306,1492,1.6010584290354155,45.85635359116022,0.0,2958846,36725,24123,12602,1.2411933571399119,0.8152840668287569,0.4259092903111551,1834484.52,2.001924769580503,65.6855003403676,3.296486934998444,-0.20684234476482377,362.0,,12.234499531236164,,,,MS,3109220.0,777305.0,517956.5,642427.293492942,3046765.0,1412688.0,6,6,3.10922,0.777305,0.463668185764245,59.586224099869575,-1.0,1990206.3333333333,707147.7999999999,6844542.0,1098660.5492336263,2,6,6,0.0,1.0,0.0,100.0,3.0,12.268189360176851,15.024305503154938,10.655343855988,364.0,448.0,318.0,35553,43227,31308,24173,31257,19308,1948301.0,913098.0,873923.0,7.0,4.0,3.0,2958846,8589.00552486188,84.66221919673247,1.0508218406770748,2.0278176018623477,254135.4464121547,985.7045609257998,-0.565228717556689,-0.5966508994601613,-0.0016450697061729525,2,29209,52985,1948301.0,53.772763609776405,South,48622889.294117644,15.051568698060166,278305.9411764706,-45513669.294117644,-2.8170691668240018
Mississippi,2023,344,344,11.655335466982535,34.0,35.294117647058826,-4.733859875305502,-4.972375690607733,12.05267478613185,-0.07898227499297306,1836,0.3445179996024085,59.01162790697675,0.0,2951438,36803,17168,19635,1.2469514860213904,0.5816825560963842,0.6652689299250061,1829891.56,2.0112120742280486,46.64837105670733,0.212389380530964,-28.83140571239067,322.0,22.0,10.909936105722025,0.745399361260511,14.636363636363637,93.6046511627907,MS,3311601.0,1103867.0,640351.0,1029600.0812533961,2776963.0,1344478.0,4,4,3.311601,1.103867,0.4841540920782884,6.509060150134127,-2.0,2789707.3333333335,707147.7999999999,10156143.0,735671.7886532914,1,4,4,0.0,1.0,0.0,100.0,4.0,12.234499531236164,12.268189360176851,15.024305503154938,362.0,364.0,448.0,36725,35553,43227,24123,24173,31257,3109220.0,1948301.0,913098.0,6.0,7.0,4.0,2951438,9626.747093023256,89.98182213406515,1.1220296682498498,1.3552715659282017,284127.47186738375,934.7064098035487,-0.5882573068297412,-0.6320507861668357,-0.023362636976949847,2,30529,54915,3109220.0,33.6551111893602,South,49637571.35294118,12.716180840659622,278406.0,-46325970.35294118,-1.0608453736770862
Missouri,2019,1299,1299,21.27795495756694,15.0,72.54901960784314,,,21.27795495756694,-1.0877260900247439,1299,,73.518090839107,4.0,6104910,194534,40130,108426,3.1865170821519073,0.6573397478423105,1.7760458385135898,3785044.2,5.139543680890172,20.628784685453443,,,958.0,341.0,15.692287027982394,5.585667929584547,2.809384164222874,73.7490377213241,MO,107907663.0,1068392.702970297,381250.0,2243763.947353556,105266038.0,38241394.0,95,152,107.907663,1.068392702970297,0.363283303205541,,,107907663.0,5699823.799999988,107907663.0,,5,94,95,0.0,3.0,0.0,96.36628216107322,18.8,,,,,,,,,,,,,,,,,,,6104910,83069.79445727482,554.6982172782136,17.67555344796238,15.56124496511824,5071336.188801617,667.7495964715679,0.17206006184174572,-0.06586566967124562,-0.2859075297283288,2,30810,55461,0.0,47.551943010229905,Midwest,41345427.0,15.244135705269102,196131.75,66562236.0,6.033819252297839
Missouri,2020,1346,1346,21.978524401713866,20.0,62.745098039215684,3.2924660548629747,3.618167821401075,21.6282396796404,-1.0877260900247439,2645,0.49537740464838237,72.36255572065379,4.0,6124160,205626,47266,110679,3.3576196572264605,0.771795642177866,1.8072519333263666,3796979.2,5.41551557617171,22.986392771342146,5.701831042388483,17.78220782457014,1009.0,337.0,16.475728916292194,5.502795485421674,2.99406528189911,74.962852897474,MO,110785519.0,1016380.9082568807,418014.0,2280161.194969052,109648018.0,40427491.0,101,154,110.785519,1.0163809082568807,0.36870243290672156,2.6669616596181944,6.0,109346591.0,5699823.799999988,218693182.0,2034951.4928783928,8,101,101,0.0,4.0,0.0,94.6850887614653,12.625,21.27795495756694,,,1299.0,,,194534,,,40130,,,107907663.0,,,95.0,,,6124160,82307.220653789,538.7719403188313,18.089912575765492,16.49205768627861,5040625.884391085,654.5864822541897,0.22852389324712255,0.0429170676986837,-0.25758673009607325,2,31839,57290,107907663.0,19.765699617134583,Midwest,47454950.833333336,18.2406345839123,226340.16666666666,63330568.166666664,3.737889817801566
Missouri,2021,1080,1080,17.585183115488736,22.0,58.82352941176471,-19.98924589260661,-19.76225854383358,20.280554158256514,-1.0877260900247439,3725,2.360395767696887,75.27777777777777,3.0,6141534,153319,36021,89542,2.4964284167440907,0.5865147046324257,1.4579745060436042,3807751.08,4.026497446361436,23.494152714275465,-25.437931000943458,-23.7908856260314,815.0,265.0,13.270300221410482,4.314882894078255,3.0754716981132075,75.46296296296296,MO,149649086.0,1247075.7166666666,463552.5,2651102.544215745,147374911.0,49510262.0,122,181,149.649086,1.2470757166666666,0.3359476973662091,35.08000625966288,21.0,122780756.0,5699823.799999988,368342268.0,23313105.36009433,9,134,122,0.0,5.0,0.0,96.48674566579044,14.88888888888889,21.978524401713866,21.27795495756694,,1346.0,1299.0,,205626,194534,,47266,40130,,110785519.0,107907663.0,,101.0,95.0,,6141534,138563.96851851852,976.0635407222849,24.366727596069648,19.864743889718756,8509953.23831411,704.4136734520836,-0.09171214718473981,0.20709947527720654,-0.9578760466118771,2,33770,61043,110785519.0,37.95423519958685,Midwest,54125948.916666664,12.473020882412944,180126.41666666666,95523137.08333334,5.112162233075791
Missouri,2022,1195,1195,19.416933060488866,19.0,64.70588235294117,10.416439413626332,10.64814814814814,19.660213525897156,-1.0877260900247439,4920,2.206751221354488,72.13389121338912,3.0,6154422,197387,43673,104567,3.20723863264495,0.7096198473227868,1.699054760950744,3815741.64,5.172965536524113,22.12557057962277,28.742686816376306,21.24316371005801,940.0,255.0,15.273570775614672,4.143362284874193,3.6862745098039214,78.66108786610879,MO,144607231.0,1302767.8468468469,433125.0,2887338.744669972,189412759.0,61107066.0,111,171,144.607231,1.3027678468468469,0.322613251201309,-3.3691184722638434,-11.0,135013945.33333334,5699823.799999988,512949499.0,21133328.119408365,11,121,111,2.0,4.0,0.0,96.54162937398338,11.0,17.585183115488736,21.978524401713866,21.27795495756694,1080.0,1346.0,1299.0,153319,205626,194534,36021,47266,40130,149649086.0,110785519.0,107907663.0,122.0,101.0,95.0,6154422,121010.23514644352,732.6076742642626,23.496476354725107,18.035812298864133,7447480.534104452,605.4096774356974,0.09200554335391835,0.19553394113312964,-0.7248532186860563,2,36754,65920,149649086.0,39.56443559955849,Midwest,53714541.166666664,13.574551611634476,206027.5,90892689.83333334,5.84238144885439
Missouri,2023,1056,1056,17.120120178055735,20.0,62.745098039215684,-11.828916931824162,-11.631799163179913,18.040745451344446,-1.0877260900247439,5976,1.2142858541609673,75.9469696969697,3.0,6168181,215790,30628,123638,3.498438194339628,0.4965483341036847,2.0044483130439916,3824272.22,5.642642248934884,14.193428796515132,9.32330903250973,-29.869713552996135,806.0,250.0,13.067061423781176,4.053058754274558,3.224,76.32575757575758,MO,119495926.0,1039095.0086956521,430193.0,1668887.2523794055,159811801.0,51073052.0,117,177,119.495926,1.039095008695652,0.3195824818969408,-17.36517933878424,6.0,137917414.33333334,5699823.799999988,632445425.0,16151424.078749472,13,132,117,2.0,6.0,0.0,92.54350311490954,10.153846153846153,19.416933060488866,17.585183115488736,21.978524401713866,1195.0,1080.0,1346.0,197387,153319,205626,43673,36021,47266,144607231.0,149649086.0,110785519.0,111.0,122.0,101.0,6168181,113159.02083333333,553.7602576579081,19.372960358977792,18.968314970004933,6979853.222827708,489.36466008619493,0.029217420758982066,0.28954232120368983,-0.5420737192458598,2,38497,68920,144607231.0,49.773331601144186,Midwest,63615492.916666664,12.531430932718317,222559.66666666666,55880433.083333336,4.588689245337418
Montana,2019,35,35,3.331274288558786,50.0,3.9215686274509802,,,3.331274288558786,0.390229075144365,35,,100.0,0.0,1050649,3639,3639,,0.34635734674472635,0.34635734674472635,,651402.38,0.5586408818463329,100.0,,,25.0,10.0,2.379481634684847,0.9517926538739389,2.5,71.42857142857143,MT,699043.0,233014.33333333334,63515.0,300985.77656815166,521305.0,177738.0,2,3,0.699043,0.23301433333333335,0.3409481973125138,,,699043.0,-31834.500000000087,699043.0,,2,3,2,0.0,1.0,0.0,92.13210060039225,1.5,,,,,,,,,,,,,,,,,,,1050649,19972.657142857144,192.09755427315196,0.6653439921419998,1.903585307747878,209842.52254485714,961.8026930475405,-1.0649357371309072,-0.6146542630256192,-0.47449242870720665,1,31151,54970,0.0,27.187860774301573,West,50894271.916666664,21.260684533168384,430332.4166666667,-50195228.916666664,-17.9294102446096
Montana,2020,10,10,0.9418812193594266,51.0,1.9607843137254901,-71.72609825032109,-71.42857142857143,2.136577753959106,0.390229075144365,45,1.6895560421510045,100.0,0.0,1061705,1429,1429,,0.13459482624646205,0.13459482624646205,,658257.1,0.21708842942977752,100.0,-60.73097004671612,-60.73097004671612,10.0,,0.9418812193594266,,,,MT,981501.0,490750.5,490750.5,216788.3325100777,714401.0,267100.0,2,2,0.981501,0.4907505,0.3738796558235501,40.40638415662556,0.0,840272.0,-31834.500000000087,1680544.0,199727.96720038983,1,2,2,0.0,1.0,0.0,100.0,2.0,3.331274288558786,,,35.0,,,3639,,,3639,,,699043.0,,,2.0,,,1061705,98150.1,686.8446466060182,0.9244573586824966,1.8837624387188532,1042064.519205,699.7900629811057,-1.1863777415426258,-0.6423440065745175,-0.5986966368110392,1,32463,56539,699043.0,37.27598473705434,West,60136814.0,24.920214610330017,548793.0909090909,-59155313.0,-23.97833339097059
Montana,2021,23,23,2.1336242483612837,50.0,3.9215686274509802,126.52795326064168,129.99999999999997,2.1355932520931655,0.390229075144365,68,1.1946977515322674,100.0,0.0,1077978,2422,2422,,0.22467990997960996,0.22467990997960996,,668346.36,0.3623869515800161,100.0,69.48915325402379,69.48915325402379,23.0,,2.1336242483612837,,,,MT,962506.0,481253.0,481253.0,140396.051404589,694439.0,268067.0,2,2,0.962506,0.481253,0.38601950639293015,-1.9353011357094885,0.0,881016.6666666666,-31834.500000000087,2643050.0,157879.7454594266,1,2,2,0.0,1.0,0.0,100.0,2.0,0.9418812193594266,3.331274288558786,,10.0,35.0,,1429,3639,,1429,3639,,981501.0,699043.0,,2.0,2.0,,1077978,41848.086956521736,397.4013212221305,0.8928809307796635,1.855325433357638,451113.1708121739,949.6284062758051,-1.127925611991745,-0.6423440065745175,-0.5400587520005031,1,34423,60560,981501.0,38.11260896085403,West,69185081.81818181,22.395972490797934,495129.8181818182,-68222575.81818181,-20.26234824243665
Montana,2022,13,13,1.1906506447831184,51.0,1.9607843137254901,-44.195860836434065,-43.47826086956522,1.4220520375012764,0.390229075144365,81,0.6286674917693439,100.0,0.0,1091840,1182,1182,,0.10825762016412663,0.10825762016412663,,676940.8,0.17460906478084937,100.0,-51.19735755573907,-51.19735755573907,13.0,,1.1906506447831184,,,,MT,1279528.0,426509.3333333333,450000.0,167007.67126492521,841956.0,437572.0,3,3,1.279528,0.4265093333333333,0.5197088683969233,32.937145326886274,1.0,1074511.6666666667,-31834.500000000087,3922578.0,177803.1923401077,3,3,3,0.0,1.0,0.0,45.37048036463446,1.0,2.1336242483612837,0.9418812193594266,3.331274288558786,23.0,10.0,35.0,2422,1429,3639,2422,1429,3639,962506.0,981501.0,699043.0,2.0,2.0,2.0,1091840,98425.23076923077,1082.5109983079526,1.1719006447831184,2.7476553341148886,1074646.0396307693,1099.8307952622674,-1.1805065537111101,-0.5869840637726914,-0.5957399045083089,1,37837,66341,962506.0,51.064669636881995,West,68532690.3076923,21.28792901885877,454884.46153846156,-67253162.3076923,-20.09727837407565
Montana,2023,57,57,5.158034951568767,44.0,15.686274509803921,333.21145242468015,338.4615384615385,2.8274366149043897,0.390229075144365,138,2.0726954092216174,100.0,0.0,1105072,6530,4504,2026,0.5909117233990183,0.40757525301518815,0.1833364703838302,685144.64,0.9530834248371263,68.9739663093415,452.4534686971235,281.0490693739425,47.0,10.0,4.253116539012843,0.9049184125559241,4.7,82.45614035087719,MT,390857.0,130285.66666666667,138029.0,116021.95909539422,304806.0,86051.0,3,3,0.390857,0.13028566666666666,0.2823139964436396,-69.45303268080106,0.0,877630.3333333334,-31834.500000000087,4313435.0,450374.2284526651,2,3,3,1.0,1.0,0.0,61.977142535505315,1.5,1.1906506447831184,2.1336242483612837,0.9418812193594266,13.0,23.0,10.0,1182,2422,1429,1182,2422,1429,1279528.0,962506.0,981501.0,3.0,2.0,2.0,1105072,6857.140350877193,59.855589586523735,0.3536936959763708,2.714755237667772,75776.33801824562,872.8943338437979,-0.9600280677464559,-0.6120907300716841,-0.3665709572457817,1,39842,69922,1279528.0,31.390962950784143,West,70407089.6923077,19.5641959357848,473191.6923076923,-70016232.6923077,-14.406160984216033
Nebraska,2019,262,262,13.684527761049342,32.0,39.21568627450981,,,13.684527761049342,-0.4095967427500337,262,,100.0,1.0,1914571,36186,12213,23973,1.8900317616844715,0.6378974715484566,1.2521342901360148,1187034.02,3.0484383252975342,33.750621787431605,,,173.0,89.0,9.035966804051665,4.648560956997677,1.9438202247191012,66.03053435114504,NE,2405839.0,300729.875,287146.0,235442.43260808088,1660581.0,745258.0,8,8,2.405839,0.300729875,0.448793524676002,,,2405839.0,745134.6999999996,2405839.0,,3,8,8,0.0,2.0,0.0,78.30154054365234,2.6666666666666665,,,,,,,,,,,,,,,,,,,1914571,9182.591603053435,66.48535345161112,1.2565942971036332,4.178481759099036,175807.23588049618,724.0369203559387,-0.43400164178584566,-0.5612510127534868,-0.1397506250922611,1,32302,61439,0.0,46.0073828355632,Midwest,41345427.0,15.244135705269102,196131.75,-38939588.0,-1.55960794421976
Nebraska,2020,289,289,15.022148572687966,35.0,33.33333333333333,9.774694713586918,10.305343511450381,14.353338166868653,-0.4095967427500337,551,0.9458407465659253,100.0,1.0,1923826,36754,12183,24571,1.910463836126552,0.6332693289309947,1.277194507195557,1192772.1199999999,3.081393284075084,33.147412526527724,1.5696678273365405,-0.2456398919184477,214.0,75.0,11.123667109187629,3.8984814635003375,2.8533333333333335,74.0484429065744,NE,4923182.0,378706.3076923077,381250.0,245241.53923713134,3836324.0,1563164.0,14,15,4.923182,0.3787063076923077,0.4074640202443798,104.63472410248565,6.0,3664510.5,745134.6999999996,7329021.0,1780030.3058724871,4,14,14,0.0,3.0,0.0,72.70673722807729,3.5,13.684527761049342,,,262.0,,,36186,,,12213,,,2405839.0,,,8.0,,,1923826,17035.231833910035,133.94955651085596,2.5590578357918026,7.277165398533963,327728.2191810381,786.308973172988,-0.3780667386853184,-0.5052646852314485,-0.17106801292001422,1,33205,63015,2405839.0,36.438176889437116,Midwest,47454950.833333336,18.2406345839123,226340.16666666666,-42531768.833333336,-3.218486011224334
Nebraska,2021,187,187,9.58247074015619,37.0,29.411764705882355,-36.21105067767571,-35.29411764705882,12.763049024631165,-0.4095967427500337,738,2.8344957270540254,100.0,1.0,1951480,20744,9538,11206,1.0629880910898395,0.48875725090700395,0.5742308401828355,1209917.6,1.7144969211126442,45.97956035480139,-43.55988463840671,-21.71058031683494,160.0,27.0,8.198905446122943,1.3835652940332466,5.925925925925926,85.56149732620321,NE,4492463.0,408405.7272727273,376422.0,256418.36056846278,3775900.0,1354075.0,11,13,4.492463,0.4084057272727273,0.35860986784607646,-8.748792955450357,-3.0,3940494.6666666665,745134.6999999996,11821484.0,1346386.172561325,3,12,11,0.0,3.0,0.0,65.81454315817403,4.0,15.022148572687966,13.684527761049342,,289.0,262.0,,36754,36186,,12183,12213,,4923182.0,2405839.0,,14.0,8.0,,1951480,24023.86631016043,216.56686270728886,2.302079959825363,5.636747494209523,468820.9462695187,901.4654839953722,-0.7123201887174547,-0.5432281048920581,-0.1589733644780893,1,35189,66644,4923182.0,39.88047798260526,Midwest,54125948.916666664,12.473020882412944,180126.41666666666,-49633485.916666664,-2.890550142256755
Nebraska,2022,240,240,12.251530037433529,33.0,37.254901960784316,27.853560628079045,28.342245989304814,12.285383116759228,-0.4095967427500337,978,2.719996921628639,100.0,1.0,1958939,32593,10847,14252,1.663808827125296,0.5537181096501729,0.727536692056261,1214542.18,2.683562624395639,33.28015217991593,57.120131122252225,13.724051163765981,184.0,56.0,9.392839695365705,2.8586903420678236,3.2857142857142856,76.66666666666667,NE,4441891.0,341683.92307692306,362239.0,278570.65346768004,3825764.0,1428343.0,13,16,4.441891,0.3416839230769231,0.37334843445649024,-1.1257076574698544,2.0,4619178.666666667,745134.6999999996,16263375.0,264486.1089061836,4,15,13,0.0,2.0,0.0,73.6074117982634,3.75,9.58247074015619,15.022148572687966,13.684527761049342,187.0,289.0,262.0,20744,36754,36186,9538,12183,12213,4492463.0,4923182.0,2405839.0,11.0,14.0,8.0,1958939,18507.879166666666,136.28358850059828,2.267498375396069,6.636245436943161,362558.06306870835,736.3544319332372,-0.5218022860881546,-0.5052451409354778,-0.03203909013811723,1,38585,71722,4492463.0,56.49067799496952,Midwest,53714541.166666664,13.574551611634476,206027.5,-49272650.166666664,-1.323021574200947
Nebraska,2023,256,256,13.0218533149264,31.0,41.17647058823529,6.287567962035867,6.666666666666665,11.618618030838705,-0.4095967427500337,1234,1.8049297299277745,100.0,1.0,1965926,44832,9065,35767,2.2804520617764856,0.4611058605461243,1.8193462012303616,1218874.1199999999,3.678148486736268,20.219932191291935,37.551007885128705,-16.428505577579056,185.0,71.0,9.41032368461478,3.6115296303116193,2.6056338028169015,72.265625,NE,6372158.0,455154.14285714284,412599.0,359769.7325723897,5221186.0,2058430.0,14,18,6.372158,0.45515414285714284,0.3942456752163206,43.45597404348733,1.0,5102170.666666667,745134.6999999996,22635533.0,1100131.9247782663,3,17,14,0.0,1.0,0.0,99.4449290177676,5.666666666666667,12.251530037433529,9.58247074015619,15.022148572687966,240.0,187.0,289.0,32593,20744,36754,10847,9538,12183,4441891.0,4492463.0,4923182.0,13.0,11.0,14.0,1965926,24891.2421875,142.13414525339044,3.2413010459193274,7.1213260316003755,489343.4018870313,571.0206995003568,-0.40417504653738295,-0.5226221197807236,-0.13078992812063545,1,40637,74985,4441891.0,28.160130814978903,Midwest,63615492.916666664,12.531430932718317,222559.66666666666,-57243334.916666664,0.49042238220808265
Nevada,2019,505,505,16.989740887947782,26.0,50.98039215686274,,,16.989740887947782,0.341454351246262,505,,100.0,1.0,2972382,205594,7291,102350,6.916809481419279,0.24529148676045004,3.443366296794961,1842876.84,11.156144324869805,3.5463097172096463,,,354.0,151.0,11.909640147195077,5.080100740752703,2.3443708609271523,70.0990099009901,NV,975313.0,487656.5,487656.5,161106.5019187618,673478.0,301835.0,2,2,0.975313,0.4876565,0.4481735112357048,,,975313.0,80452.69999999988,975313.0,,1,2,2,0.0,1.0,1.0,100.0,2.0,,,,,,,,,,,,,,,,,,,2972382,1931.3128712871287,4.743878712413786,0.3281250525672676,0.6728610252652587,57405.996149821774,245.62973627635046,0.4307303325658924,-0.6423440065745175,-1.0184719507771707,2,31557,60365,0.0,12.353429901795607,West,50894271.916666664,21.260684533168384,430332.4166666667,-49918958.916666664,-4.270943645220601
Nevada,2020,749,749,24.717179693896373,15.0,72.54901960784314,45.48297032258035,48.31683168316832,20.85346029092208,0.341454351246262,1254,5.464124380890325,100.0,1.0,3030281,228258,10755,116214,7.532568761774898,0.35491758025080844,3.835089881103436,1878774.22,12.149304454475644,4.71177351943853,11.023668005875663,47.51062954327252,514.0,235.0,16.962123314636496,7.7550563792598775,2.1872340425531913,68.62483311081442,NV,1101304.0,367101.3333333333,370778.0,238546.25135041075,1167537.0,490145.0,3,5,1.101304,0.36710133333333334,0.41981110662874066,12.918006834728946,1.0,1038308.5,80452.69999999988,2076617.0,89089.09046847431,1,4,3,0.0,1.0,1.0,100.0,4.0,16.989740887947782,,,505.0,,,205594,,,7291,,,975313.0,,,2.0,,,3030281,1470.365821094793,4.824821035845403,0.3634329621576349,0.9900071973523249,44556.21610712951,328.1374584899543,0.8362456147640632,-0.6346143191207707,-1.4227551460619843,2,32629,62043,975313.0,15.170282184943868,West,60136814.0,24.920214610330017,548793.0909090909,-59035510.0,-0.20303491643364424
Nevada,2021,605,605,19.776166483287668,17.0,68.62745098039215,-19.990198201410625,-19.225634178905203,20.494362355043943,0.341454351246262,1859,3.91346158887191,100.0,1.0,3059238,218698,7147,109918,7.148773648862887,0.23362026753067267,3.592986227289279,1896727.56,11.530280078811108,3.267976844781388,-4.188243128389802,-33.54718735471873,413.0,192.0,13.500093814211253,6.276072669076417,2.1510416666666665,68.26446280991736,NV,1389015.0,347253.75,362181.5,328301.42066234903,1168657.0,470818.0,5,5,1.389015,0.34725375,0.4028709878090834,26.124575957228878,2.0,1155210.6666666667,80452.69999999988,3465632.0,212053.72605623634,1,5,5,0.0,1.0,0.0,100.0,5.0,24.717179693896373,16.989740887947782,,749.0,505.0,,228258,205594,,10755,7291,,1101304.0,975313.0,,3.0,2.0,,3059238,2295.8925619834713,6.351292650138547,0.45403953533526975,1.6343939242386503,70236.81769537191,276.63718918325725,0.5800137036464419,-0.6269041759629949,-1.1637096612928401,2,34621,65686,1101304.0,26.36984802331635,West,69185081.81818181,22.395972490797934,495129.8181818182,-67796066.81818181,-2.6198060075102667
